phase,call,module_name,us
decode,10,model.layers.20.self_attn.q_norm,182.187
decode,10,model.layers.20.self_attn.k_norm,214.479
decode,10,model.layers.20.self_attn.q_rope,189.896
decode,10,model.layers.20.self_attn.k_rope,201.25
decode,10,model.layers.20.self_attn.qk_matmul,422.24
decode,10,model.layers.20.self_attn.mask,210.782
decode,10,model.layers.20.self_attn.softmax,180.729
decode,10,model.layers.20.self_attn.av_matmul,464.063
decode,10,model.layers.20.self_attn.o_proj,454.01
decode,10,model.layers.20.self_attn,5825.36
decode,10,model.layers.20.post_attention_layernorm,200.989
decode,10,model.layers.20.mlp.gate_proj,1000.78
decode,10,model.layers.20.mlp.act,97.292
decode,10,model.layers.20.mlp.up_proj,984.167
decode,10,model.layers.20.mlp.down_proj,916.198
decode,10,model.layers.20.mlp,3085.68
decode,10,model.layers.20,9646.56
decode,10,model.layers.21.input_layernorm,176.093
decode,10,model.layers.21.self_attn.q_proj,473.854
decode,10,model.layers.21.self_attn.k_proj,371.25
decode,10,model.layers.21.self_attn.v_proj,328.021
decode,10,model.layers.21.self_attn.q_norm,250.729
decode,10,model.layers.21.self_attn.k_norm,197.657
decode,10,model.layers.21.self_attn.q_rope,213.125
decode,10,model.layers.21.self_attn.k_rope,172.188
decode,10,model.layers.21.self_attn.qk_matmul,405.625
decode,10,model.layers.21.self_attn.mask,176.875
decode,10,model.layers.21.self_attn.softmax,240.885
decode,10,model.layers.21.self_attn.av_matmul,457.812
decode,10,model.layers.21.self_attn.o_proj,467.708
decode,10,model.layers.21.self_attn,5848.96
decode,10,model.layers.21.post_attention_layernorm,183.438
decode,10,model.layers.21.mlp.gate_proj,948.802
decode,10,model.layers.21.mlp.act,234.062
decode,10,model.layers.21.mlp.up_proj,982.604
decode,10,model.layers.21.mlp.down_proj,954.687
decode,10,model.layers.21.mlp,3175.21
decode,10,model.layers.21,9761.04
decode,10,model.layers.22.input_layernorm,278.177
decode,10,model.layers.22.self_attn.q_proj,546.302
decode,10,model.layers.22.self_attn.k_proj,336.719
decode,10,model.layers.22.self_attn.v_proj,342.552
decode,10,model.layers.22.self_attn.q_norm,221.406
decode,10,model.layers.22.self_attn.k_norm,184.375
decode,10,model.layers.22.self_attn.q_rope,205.885
decode,10,model.layers.22.self_attn.k_rope,256.25
decode,10,model.layers.22.self_attn.qk_matmul,457.864
decode,10,model.layers.22.self_attn.mask,196.823
decode,10,model.layers.22.self_attn.softmax,241.25
decode,10,model.layers.22.self_attn.av_matmul,487.239
decode,10,model.layers.22.self_attn.o_proj,481.146
decode,10,model.layers.22.self_attn,6062.6
decode,10,model.layers.22.post_attention_layernorm,201.823
decode,10,model.layers.22.mlp.gate_proj,999.427
decode,10,model.layers.22.mlp.act,185.364
decode,10,model.layers.22.mlp.up_proj,993.75
decode,10,model.layers.22.mlp.down_proj,916.823
decode,10,model.layers.22.mlp,3197.14
decode,10,model.layers.22,9996.51
decode,10,model.layers.23.input_layernorm,243.906
decode,10,model.layers.23.self_attn.q_proj,438.489
decode,10,model.layers.23.self_attn.k_proj,338.281
decode,10,model.layers.23.self_attn.v_proj,545.52
decode,10,model.layers.23.self_attn.q_norm,433.959
decode,10,model.layers.23.self_attn.k_norm,227.656
decode,10,model.layers.23.self_attn.q_rope,209.791
decode,10,model.layers.23.self_attn.k_rope,183.437
decode,10,model.layers.23.self_attn.qk_matmul,431.563
decode,10,model.layers.23.self_attn.mask,193.125
decode,10,model.layers.23.self_attn.softmax,238.281
decode,10,model.layers.23.self_attn.av_matmul,452.083
decode,10,model.layers.23.self_attn.o_proj,466.146
decode,10,model.layers.23.self_attn,6318.02
decode,10,model.layers.23.post_attention_layernorm,192.031
decode,10,model.layers.23.mlp.gate_proj,1011.09
decode,10,model.layers.23.mlp.act,174.844
decode,10,model.layers.23.mlp.up_proj,956.719
decode,10,model.layers.23.mlp.down_proj,938.125
decode,10,model.layers.23.mlp,3189.53
decode,10,model.layers.23,10232.8
decode,10,model.layers.24.input_layernorm,160.26
decode,10,model.layers.24.self_attn.q_proj,510.677
decode,10,model.layers.24.self_attn.k_proj,320.625
decode,10,model.layers.24.self_attn.v_proj,384.063
decode,10,model.layers.24.self_attn.q_norm,231.823
decode,10,model.layers.24.self_attn.k_norm,209.375
decode,10,model.layers.24.self_attn.q_rope,232.24
decode,10,model.layers.24.self_attn.k_rope,208.177
decode,10,model.layers.24.self_attn.qk_matmul,421.302
decode,10,model.layers.24.self_attn.mask,175.364
decode,10,model.layers.24.self_attn.softmax,212.656
decode,10,model.layers.24.self_attn.av_matmul,463.75
decode,10,model.layers.24.self_attn.o_proj,471.094
decode,10,model.layers.24.self_attn,5932.97
decode,10,model.layers.24.post_attention_layernorm,198.125
decode,10,model.layers.24.mlp.gate_proj,960.885
decode,10,model.layers.24.mlp.act,150.52
decode,10,model.layers.24.mlp.up_proj,965.625
decode,10,model.layers.24.mlp.down_proj,951.094
decode,10,model.layers.24.mlp,3082.29
decode,10,model.layers.24,9712.66
decode,10,model.layers.25.input_layernorm,197.656
decode,10,model.layers.25.self_attn.q_proj,503.385
decode,10,model.layers.25.self_attn.k_proj,373.229
decode,10,model.layers.25.self_attn.v_proj,453.333
decode,10,model.layers.25.self_attn.q_norm,196.667
decode,10,model.layers.25.self_attn.k_norm,172.552
decode,10,model.layers.25.self_attn.q_rope,205.885
decode,10,model.layers.25.self_attn.k_rope,182.709
decode,10,model.layers.25.self_attn.qk_matmul,411.875
decode,10,model.layers.25.self_attn.mask,200.469
decode,10,model.layers.25.self_attn.softmax,184.167
decode,10,model.layers.25.self_attn.av_matmul,479.531
decode,10,model.layers.25.self_attn.o_proj,459.219
decode,10,model.layers.25.self_attn,5893.07
decode,10,model.layers.25.post_attention_layernorm,202.084
decode,10,model.layers.25.mlp.gate_proj,971.614
decode,10,model.layers.25.mlp.act,247.188
decode,10,model.layers.25.mlp.up_proj,1042.81
decode,10,model.layers.25.mlp.down_proj,923.229
decode,10,model.layers.25.mlp,3237.5
decode,10,model.layers.25,9862.34
decode,10,model.layers.26.input_layernorm,226.198
decode,10,model.layers.26.self_attn.q_proj,439.063
decode,10,model.layers.26.self_attn.k_proj,373.438
decode,10,model.layers.26.self_attn.v_proj,390.886
decode,10,model.layers.26.self_attn.q_norm,206.823
decode,10,model.layers.26.self_attn.k_norm,203.75
decode,10,model.layers.26.self_attn.q_rope,207.136
decode,10,model.layers.26.self_attn.k_rope,178.385
decode,10,model.layers.26.self_attn.qk_matmul,428.437
decode,10,model.layers.26.self_attn.mask,200.469
decode,10,model.layers.26.self_attn.softmax,246.77
decode,10,model.layers.26.self_attn.av_matmul,457.969
decode,10,model.layers.26.self_attn.o_proj,452.761
decode,10,model.layers.26.self_attn,5864.22
decode,10,model.layers.26.post_attention_layernorm,175.105
decode,10,model.layers.26.mlp.gate_proj,1010.42
decode,10,model.layers.26.mlp.act,186.146
decode,10,model.layers.26.mlp.up_proj,986.98
decode,10,model.layers.26.mlp.down_proj,931.719
decode,10,model.layers.26.mlp,3209.22
decode,10,model.layers.26,9793.39
decode,10,model.layers.27.input_layernorm,198.177
decode,10,model.layers.27.self_attn.q_proj,506.25
decode,10,model.layers.27.self_attn.k_proj,382.969
decode,10,model.layers.27.self_attn.v_proj,355
decode,10,model.layers.27.self_attn.q_norm,249.167
decode,10,model.layers.27.self_attn.k_norm,202.552
decode,10,model.layers.27.self_attn.q_rope,203.542
decode,10,model.layers.27.self_attn.k_rope,199.167
decode,10,model.layers.27.self_attn.qk_matmul,410.625
decode,10,model.layers.27.self_attn.mask,176.562
decode,10,model.layers.27.self_attn.softmax,240.781
decode,10,model.layers.27.self_attn.av_matmul,466.094
decode,10,model.layers.27.self_attn.o_proj,462.344
decode,10,model.layers.27.self_attn,5865
decode,10,model.layers.27.post_attention_layernorm,256.771
decode,10,model.layers.27.mlp.gate_proj,964.427
decode,10,model.layers.27.mlp.act,259.636
decode,10,model.layers.27.mlp.up_proj,970.313
decode,10,model.layers.27.mlp.down_proj,958.281
decode,10,model.layers.27.mlp,3207.81
decode,10,model.layers.27,9897.97
decode,10,model.norm,239.219
decode,10,model,237360
decode,10,lm_head_out,107518
decode,10,model.embed_tokens,9.167
decode,11,model.layers.0.input_layernorm,5993.39
decode,11,model.layers.0.self_attn.q_proj,363.334
decode,11,model.layers.0.self_attn.k_proj,227.709
decode,11,model.layers.0.self_attn.v_proj,281.875
decode,11,model.layers.0.self_attn.q_norm,124.532
decode,11,model.layers.0.self_attn.k_norm,115.729
decode,11,model.layers.0.self_attn.q_rope,122.813
decode,11,model.layers.0.self_attn.k_rope,117.136
decode,11,model.layers.0.self_attn.qk_matmul,340.365
decode,11,model.layers.0.self_attn.mask,104.844
decode,11,model.layers.0.self_attn.softmax,124.688
decode,11,model.layers.0.self_attn.av_matmul,364.01
decode,11,model.layers.0.self_attn.o_proj,352.813
decode,11,model.layers.0.self_attn,3480.78
decode,11,model.layers.0.post_attention_layernorm,127.813
decode,11,model.layers.0.mlp.gate_proj,863.906
decode,11,model.layers.0.mlp.act,104.531
decode,11,model.layers.0.mlp.up_proj,880.833
decode,11,model.layers.0.mlp.down_proj,804.219
decode,11,model.layers.0.mlp,2672.55
decode,11,model.layers.0,12434.5
decode,11,model.layers.1.input_layernorm,129.531
decode,11,model.layers.1.self_attn.q_proj,380.938
decode,11,model.layers.1.self_attn.k_proj,234.948
decode,11,model.layers.1.self_attn.v_proj,237.135
decode,11,model.layers.1.self_attn.q_norm,128.386
decode,11,model.layers.1.self_attn.k_norm,119.792
decode,11,model.layers.1.self_attn.q_rope,124.062
decode,11,model.layers.1.self_attn.k_rope,145
decode,11,model.layers.1.self_attn.qk_matmul,345.781
decode,11,model.layers.1.self_attn.mask,107.344
decode,11,model.layers.1.self_attn.softmax,124.74
decode,11,model.layers.1.self_attn.av_matmul,376.25
decode,11,model.layers.1.self_attn.o_proj,356.25
decode,11,model.layers.1.self_attn,3404.58
decode,11,model.layers.1.post_attention_layernorm,115.625
decode,11,model.layers.1.mlp.gate_proj,859.636
decode,11,model.layers.1.mlp.act,103.386
decode,11,model.layers.1.mlp.up_proj,857.657
decode,11,model.layers.1.mlp.down_proj,787.291
decode,11,model.layers.1.mlp,2624.48
decode,11,model.layers.1,6434.53
decode,11,model.layers.2.input_layernorm,104.427
decode,11,model.layers.2.self_attn.q_proj,395.937
decode,11,model.layers.2.self_attn.k_proj,251.719
decode,11,model.layers.2.self_attn.v_proj,248.854
decode,11,model.layers.2.self_attn.q_norm,115.573
decode,11,model.layers.2.self_attn.k_norm,133.75
decode,11,model.layers.2.self_attn.q_rope,141.823
decode,11,model.layers.2.self_attn.k_rope,126.093
decode,11,model.layers.2.self_attn.qk_matmul,360.468
decode,11,model.layers.2.self_attn.mask,127.343
decode,11,model.layers.2.self_attn.softmax,117.76
decode,11,model.layers.2.self_attn.av_matmul,382.969
decode,11,model.layers.2.self_attn.o_proj,382.656
decode,11,model.layers.2.self_attn,3650.31
decode,11,model.layers.2.post_attention_layernorm,137.656
decode,11,model.layers.2.mlp.gate_proj,908.594
decode,11,model.layers.2.mlp.act,137.812
decode,11,model.layers.2.mlp.up_proj,859.583
decode,11,model.layers.2.mlp.down_proj,811.146
decode,11,model.layers.2.mlp,2761.72
decode,11,model.layers.2,6824.17
decode,11,model.layers.3.input_layernorm,145.989
decode,11,model.layers.3.self_attn.q_proj,385.312
decode,11,model.layers.3.self_attn.k_proj,299.167
decode,11,model.layers.3.self_attn.v_proj,263.854
decode,11,model.layers.3.self_attn.q_norm,139.532
decode,11,model.layers.3.self_attn.k_norm,118.698
decode,11,model.layers.3.self_attn.q_rope,132.188
decode,11,model.layers.3.self_attn.k_rope,104.688
decode,11,model.layers.3.self_attn.qk_matmul,327.969
decode,11,model.layers.3.self_attn.mask,137.552
decode,11,model.layers.3.self_attn.softmax,153.75
decode,11,model.layers.3.self_attn.av_matmul,387.917
decode,11,model.layers.3.self_attn.o_proj,384.687
decode,11,model.layers.3.self_attn,3649.84
decode,11,model.layers.3.post_attention_layernorm,118.594
decode,11,model.layers.3.mlp.gate_proj,880.156
decode,11,model.layers.3.mlp.act,129.375
decode,11,model.layers.3.mlp.up_proj,883.281
decode,11,model.layers.3.mlp.down_proj,806.302
decode,11,model.layers.3.mlp,2748.39
decode,11,model.layers.3,6821.72
decode,11,model.layers.4.input_layernorm,140.208
decode,11,model.layers.4.self_attn.q_proj,385.833
decode,11,model.layers.4.self_attn.k_proj,260.469
decode,11,model.layers.4.self_attn.v_proj,235.677
decode,11,model.layers.4.self_attn.q_norm,126.25
decode,11,model.layers.4.self_attn.k_norm,121.25
decode,11,model.layers.4.self_attn.q_rope,154.583
decode,11,model.layers.4.self_attn.k_rope,134.011
decode,11,model.layers.4.self_attn.qk_matmul,361.875
decode,11,model.layers.4.self_attn.mask,127.865
decode,11,model.layers.4.self_attn.softmax,161.875
decode,11,model.layers.4.self_attn.av_matmul,390
decode,11,model.layers.4.self_attn.o_proj,382.813
decode,11,model.layers.4.self_attn,3685.52
decode,11,model.layers.4.post_attention_layernorm,123.646
decode,11,model.layers.4.mlp.gate_proj,907.031
decode,11,model.layers.4.mlp.act,116.146
decode,11,model.layers.4.mlp.up_proj,881.562
decode,11,model.layers.4.mlp.down_proj,803.437
decode,11,model.layers.4.mlp,2757.19
decode,11,model.layers.4,6866.35
decode,11,model.layers.5.input_layernorm,141.718
decode,11,model.layers.5.self_attn.q_proj,391.198
decode,11,model.layers.5.self_attn.k_proj,243.177
decode,11,model.layers.5.self_attn.v_proj,270.625
decode,11,model.layers.5.self_attn.q_norm,122.136
decode,11,model.layers.5.self_attn.k_norm,178.698
decode,11,model.layers.5.self_attn.q_rope,138.282
decode,11,model.layers.5.self_attn.k_rope,162.5
decode,11,model.layers.5.self_attn.qk_matmul,362.239
decode,11,model.layers.5.self_attn.mask,128.593
decode,11,model.layers.5.self_attn.softmax,136.98
decode,11,model.layers.5.self_attn.av_matmul,406.823
decode,11,model.layers.5.self_attn.o_proj,382.344
decode,11,model.layers.5.self_attn,3783.12
decode,11,model.layers.5.post_attention_layernorm,143.177
decode,11,model.layers.5.mlp.gate_proj,854.532
decode,11,model.layers.5.mlp.act,121.927
decode,11,model.layers.5.mlp.up_proj,860.157
decode,11,model.layers.5.mlp.down_proj,816.51
decode,11,model.layers.5.mlp,2676.09
decode,11,model.layers.5,6925.62
decode,11,model.layers.6.input_layernorm,153.698
decode,11,model.layers.6.self_attn.q_proj,371.823
decode,11,model.layers.6.self_attn.k_proj,282.344
decode,11,model.layers.6.self_attn.v_proj,265.677
decode,11,model.layers.6.self_attn.q_norm,161.719
decode,11,model.layers.6.self_attn.k_norm,125.365
decode,11,model.layers.6.self_attn.q_rope,126.562
decode,11,model.layers.6.self_attn.k_rope,148.542
decode,11,model.layers.6.self_attn.qk_matmul,371.875
decode,11,model.layers.6.self_attn.mask,137.969
decode,11,model.layers.6.self_attn.softmax,122.5
decode,11,model.layers.6.self_attn.av_matmul,412.031
decode,11,model.layers.6.self_attn.o_proj,385.782
decode,11,model.layers.6.self_attn,3850.62
decode,11,model.layers.6.post_attention_layernorm,125
decode,11,model.layers.6.mlp.gate_proj,869.844
decode,11,model.layers.6.mlp.act,128.281
decode,11,model.layers.6.mlp.up_proj,910
decode,11,model.layers.6.mlp.down_proj,807.813
decode,11,model.layers.6.mlp,2741.88
decode,11,model.layers.6,7082.92
decode,11,model.layers.7.input_layernorm,129.844
decode,11,model.layers.7.self_attn.q_proj,410.937
decode,11,model.layers.7.self_attn.k_proj,259.584
decode,11,model.layers.7.self_attn.v_proj,260.26
decode,11,model.layers.7.self_attn.q_norm,133.177
decode,11,model.layers.7.self_attn.k_norm,127.76
decode,11,model.layers.7.self_attn.q_rope,143.386
decode,11,model.layers.7.self_attn.k_rope,141.459
decode,11,model.layers.7.self_attn.qk_matmul,359.114
decode,11,model.layers.7.self_attn.mask,137.604
decode,11,model.layers.7.self_attn.softmax,145.104
decode,11,model.layers.7.self_attn.av_matmul,396.458
decode,11,model.layers.7.self_attn.o_proj,379.896
decode,11,model.layers.7.self_attn,4090.73
decode,11,model.layers.7.post_attention_layernorm,143.75
decode,11,model.layers.7.mlp.gate_proj,888.021
decode,11,model.layers.7.mlp.act,136.094
decode,11,model.layers.7.mlp.up_proj,880.729
decode,11,model.layers.7.mlp.down_proj,809.114
decode,11,model.layers.7.mlp,2739.84
decode,11,model.layers.7,7309.38
decode,11,model.layers.8.input_layernorm,133.49
decode,11,model.layers.8.self_attn.q_proj,395
decode,11,model.layers.8.self_attn.k_proj,279.271
decode,11,model.layers.8.self_attn.v_proj,250.156
decode,11,model.layers.8.self_attn.q_norm,163.021
decode,11,model.layers.8.self_attn.k_norm,129.375
decode,11,model.layers.8.self_attn.q_rope,152.969
decode,11,model.layers.8.self_attn.k_rope,156.562
decode,11,model.layers.8.self_attn.qk_matmul,350.156
decode,11,model.layers.8.self_attn.mask,131.042
decode,11,model.layers.8.self_attn.softmax,136.562
decode,11,model.layers.8.self_attn.av_matmul,381.823
decode,11,model.layers.8.self_attn.o_proj,385.73
decode,11,model.layers.8.self_attn,3933.8
decode,11,model.layers.8.post_attention_layernorm,132.344
decode,11,model.layers.8.mlp.gate_proj,897.5
decode,11,model.layers.8.mlp.act,174.844
decode,11,model.layers.8.mlp.up_proj,955.885
decode,11,model.layers.8.mlp.down_proj,876.302
decode,11,model.layers.8.mlp,2933.28
decode,11,model.layers.8,7389.06
decode,11,model.layers.9.input_layernorm,151.823
decode,11,model.layers.9.self_attn.q_proj,423.541
decode,11,model.layers.9.self_attn.k_proj,302.5
decode,11,model.layers.9.self_attn.v_proj,267.917
decode,11,model.layers.9.self_attn.q_norm,186.563
decode,11,model.layers.9.self_attn.k_norm,139.584
decode,11,model.layers.9.self_attn.q_rope,156.25
decode,11,model.layers.9.self_attn.k_rope,143.906
decode,11,model.layers.9.self_attn.qk_matmul,362.292
decode,11,model.layers.9.self_attn.mask,219.532
decode,11,model.layers.9.self_attn.softmax,160.469
decode,11,model.layers.9.self_attn.av_matmul,423.281
decode,11,model.layers.9.self_attn.o_proj,409.635
decode,11,model.layers.9.self_attn,4418.12
